Name,Type,Size,Armor,Hit Points,Move Burrow,Move Climb,Move Fly,Move Swim,Move Walk,Stat Str,Stat Dex,Stat Con,Stat Int,Stat Wis,Stat Cha,Save Str,Save Dex,Save Con,Save Int,Save Wis,Save Cha,Blind Sight,Dark Vision,Tremorsense,True Sight,Immune Acid,Immune Bludgeoning,Immune Cold,Immune Fire,Immune Force,Immune Lightning,Immune Necrotic,Immune Piercing,Immune Poison,Immune Psychic,Immune Radiant,Immune Slashing,Immune Thunder,Resist Acid,Resist Bludgeoning,Resist Cold,Resist Fire,Resist Force,Resist Lightning,Resist Necrotic,Resist Piercing,Resist Poison,Resist Psychic,Resist Radiant,Resist Slashing,Resist Thunder,Cause Blinded,Cause Charmed,Cause Deafened,Cause Frightened,Cause Grappled,Cause Incapacitated,Cause Invisible,Cause Paralyzed,Cause Petrified,Cause Poisoned,Cause Prone,Cause Restrained,Cause Stunned,Cause Unconscious,Multiattack,Spellcasting,Damage Tags,Spellcasting Tags,Trait Tags,Elo Rank
Vampiric Jade Statue,construct,3,14,114,0,0,0,0,30,16,14,18,6,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S",,"Immutable Form,Legendary Resistances",2008
Abhorrent Overlord,fiend,3,16,136,0,0,60,0,30,20,18,16,15,14,16,0,0,7,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"N,S,Y",I,Magic Resistance,3312
Akroan Hoplite,humanoid,2,18,52,0,0,0,0,30,16,16,14,11,14,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,P",,,1478
Alseid,fey,2,15,22,0,0,0,0,30,15,10,12,13,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,R,I,Magic Resistance,1020
Anvilwrought Raptor,construct,0,14,18,0,0,60,0,10,12,16,14,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,Keen Senses,250
Aphemia,monstrosity,2,15,52,0,0,50,0,20,13,16,15,13,14,16,0,6,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"N,P,S,Y",,"Legendary Resistances,Magic Resistance",1829
Arasta,monstrosity,4,19,300,0,40,0,0,40,24,16,23,15,22,17,0,10,13,0,13,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"F,I,O,P,S",,"Legendary Resistances,Magic Resistance,Spider Climb,Web Walker",4578
Archon of Falling Stars,celestial,2,18,144,0,0,0,0,30,20,15,19,15,21,19,9,0,8,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"P,R",I,Magic Resistance,3345
Ashen Rider,celestial,2,18,178,0,0,0,0,30,20,16,19,15,21,18,10,0,9,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,"N,R,S",I,,4164
Blood-Toll Harpy,monstrosity,2,11,9,0,0,40,0,20,12,13,10,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,-277
Broken King Antigonos,monstrosity,3,14,38,0,0,0,0,40,18,11,16,6,16,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"B,P,S",,"Charge,Reckless",1271
Bronze Sable,construct,2,15,32,0,30,0,0,30,13,16,15,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,"False Appearance,Pack Tactics",1044
Burnished Hart,construct,2,14,45,0,0,0,0,50,17,14,16,3,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,F,P",,Charge,1438
Colossus of Akros,construct,5,21,350,0,0,0,0,60,28,10,25,3,11,1,16,0,14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,F,P,S",,"Damage Absorption,Immutable Form,Magic Weapons,Siege Monster",4776
Doomwake Giant,giant,4,15,162,0,0,0,0,40,24,12,22,12,14,16,0,0,10,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,N",,Magic Resistance,3588
Eater of Hope,fiend,3,17,90,0,0,60,0,30,19,17,14,12,11,16,0,0,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,S",,Magic Resistance,2506
Fleecemane Lion,monstrosity,3,15,45,0,0,0,0,50,19,16,14,6,14,10,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"P,S",,"Keen Senses,Pounce",1250
Flitterstep Eidolon,undead,2,14,44,0,0,0,0,40,8,18,13,11,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"O,P,Y",,"Incorporeal Movement,Turn Resistance",1390
Ghostblade Eidolon,undead,2,12,55,0,0,0,0,30,16,15,12,13,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"O,S",,"Incorporeal Movement,Turn Resistance",2134
Gold-Forged Sentinel,construct,3,16,76,0,0,60,0,40,18,13,19,3,16,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,F",,Charge,2279
Hippocamp,monstrosity,3,13,22,0,0,0,50,20,14,15,11,5,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,,"Amphibious,Charge",333
Hundred-Handed One,giant,4,15,243,0,0,0,0,40,26,15,25,14,16,16,0,0,12,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,S",,,3840
Hythonia,monstrosity,3,17,199,0,40,0,40,40,21,17,19,14,16,18,11,0,10,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,"B,I,P,S",I,Legendary Resistances,3294
Ironscale Hydra,monstrosity,5,17,181,0,0,0,40,40,22,10,22,2,10,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A,P",,Hold Breath,2631
Lampad,fey,2,15,52,0,0,0,0,30,12,13,14,11,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,I,Magic Resistance,1149
Leonin Iconoclast,humanoid,2,17,67,0,0,0,0,40,14,18,16,13,17,10,0,7,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"O,P,S",I,,2875
Meletian Hoplite,humanoid,2,18,49,0,0,0,0,30,16,14,12,16,13,11,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,"B,C,P",CW,,1520
Naiad,fey,2,15,31,0,0,0,30,30,10,16,11,15,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,Y,I,"Amphibious,Magic Resistance",1375
Nightmare Shepherd,fiend,3,18,133,0,0,60,0,30,19,15,18,14,17,20,0,0,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"B,N,S,Y",I,Magic Resistance,3007
Nyx-Fleece Ram,monstrosity,2,14,27,0,0,0,0,40,16,14,12,3,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"B,O",,"Charge,Magic Resistance",597
Oracle,humanoid,2,15,44,0,0,0,0,30,10,14,12,13,16,15,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,O,I,,789
Oread,fey,2,16,49,0,0,0,0,30,14,14,12,11,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,F,I,Magic Resistance,1119
Phylaskia,undead,3,18,104,0,0,0,0,40,20,15,18,10,16,14,0,0,8,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N,S",,Undead Fortitude,2663
Polukranos,monstrosity,5,17,232,0,0,0,50,50,25,15,21,4,14,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A,B,P",,"Hold Breath,Legendary Resistances,Siege Monster",2734
Returned Drifter,undead,2,13,11,0,0,0,0,30,14,15,12,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,I,S",,Turn Resistance,-124
Returned Kakomantis,undead,2,15,65,0,0,0,0,30,10,17,14,13,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I,N,P",,Turn Resistance,1474
Returned Palamnite,undead,2,15,65,0,0,0,0,30,10,17,14,13,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I,P",,Turn Resistance,1958
Returned Sentry,undead,2,15,22,0,0,0,0,30,16,15,12,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,I,P",,"Pack Tactics,Turn Resistance",10
Satyr Reveler,fey,2,13,33,0,0,0,0,40,12,16,13,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,Magic Resistance,574
Satyr Thornbearer,fey,2,15,38,0,0,0,0,40,12,18,12,11,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,Magic Resistance,1290
Setessan Hoplite,humanoid,2,16,58,0,0,0,0,30,14,16,14,13,16,11,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I,P,S",,Pack Tactics,1853
Theran Chimera,monstrosity,3,15,95,0,0,60,0,30,18,13,19,3,14,10,0,0,7,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,F,P,S",,,2518
Triton Master of Waves,humanoid,2,15,105,0,0,0,30,30,16,11,16,10,12,19,0,3,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,C,I,Amphibious,2477
Triton Shorestalker,humanoid,2,13,32,0,0,0,30,30,11,16,14,10,15,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"I,P",I,Amphibious,1444
Tromokratis,monstrosity,5,22,409,0,0,0,80,30,30,11,29,22,11,10,0,0,0,14,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,"A,B,P,S",,"Amphibious,Legendary Resistances,Magic Weapons,Siege Monster",4941
Two-Headed Cerberus,monstrosity,2,12,39,0,0,0,0,40,15,14,14,3,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"F,P",,"Aggressive,Pack Tactics",832
Typhon,monstrosity,4,17,195,0,0,0,0,40,24,10,20,7,12,13,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"A,B,P",,"Keen Senses,Regeneration",4409
Underworld Cerberus,monstrosity,3,16,104,0,0,0,0,60,19,12,18,10,16,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"F,P",,"Aggressive,Pack Tactics",2623
Winged Bull,celestial,3,12,95,0,0,60,0,60,20,14,18,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Charge,1642
Winged Lion,celestial,3,13,114,0,0,60,0,60,20,16,18,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"P,S",,Pounce,1731
Woe Strider,aberration,3,17,110,0,40,0,0,40,18,15,16,8,14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"P,S,Y",,,2714
Ambush Drake,dragon,2,13,22,0,0,0,0,30,13,15,14,4,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Pack Tactics,-59
Azbara Jos,humanoid,2,16,39,0,0,0,0,30,9,16,14,16,13,11,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,CW,,982
Blagothkus,giant,4,17,138,0,0,0,0,40,26,13,20,16,15,15,0,0,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,P,"CW,I",Keen Senses,2587
Captain Othelstan,humanoid,2,19,93,0,0,0,0,30,19,10,16,13,14,12,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,,2177
Dragonclaw,humanoid,2,14,16,0,0,0,0,30,9,16,13,11,10,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S,,Pack Tactics,41
Dragonwing,humanoid,2,14,33,0,0,0,0,30,11,16,13,11,11,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S,,Pack Tactics,929
Dralmorrer Borngray,humanoid,2,16,52,0,0,0,0,30,18,14,14,16,10,8,6,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"P,S",CW,Fey Ancestry,1331
Frulam Mondath,humanoid,2,16,44,0,0,0,0,30,14,10,13,11,18,15,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,B,CC,,1077
Guard Drake,dragon,2,14,52,0,0,0,0,30,16,11,16,4,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,,1026
Jamna Gleamsilver,humanoid,1,15,22,0,0,0,0,25,8,17,14,15,10,12,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,P,CW,,418
Langdedrosa Cyanwrath,humanoid,2,17,57,0,0,0,0,30,19,13,16,10,14,12,6,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"L,P,S",,,1621
Pharblex Spattergoo,humanoid,2,15,59,0,0,0,40,20,15,12,18,11,16,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"I,P",CD,Amphibious,776
Rath Modar,humanoid,2,16,71,0,0,0,0,30,11,16,14,18,14,10,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,CW,,1128
Rezmir,humanoid,2,15,90,0,0,0,0,30,18,16,16,15,12,14,0,6,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A,N,S",,"Amphibious,Legendary Resistances",1955
Talis the White,humanoid,2,18,58,0,0,0,0,30,14,12,14,10,16,16,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"C,P",CC,Fey Ancestry,745
Trepsin,giant,3,15,84,0,0,0,0,30,18,13,20,7,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,"Keen Senses,Regeneration",2411
Abjurer,humanoid,2,15,84,0,0,0,0,30,9,14,14,18,12,11,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,CW,,2446
Alhoon,undead,2,15,120,0,0,0,0,30,11,12,16,19,17,17,0,0,7,8,7,7,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,"C,Y","CW,I,P","Magic Resistance,Turn Resistance",3323
Annis Hag,fey,3,17,75,0,0,0,0,40,21,12,14,13,14,15,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,"B,P,S","CW,I,S",,2736
Apprentice Wizard,humanoid,2,10,9,0,0,0,0,30,10,10,10,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,CW,,-364
Archdruid,humanoid,2,16,132,0,0,0,0,30,10,14,12,12,20,11,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,S,CD,,2639
Archer,humanoid,2,16,75,0,0,0,0,30,11,18,16,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,,1750
Aurochs,beast,3,11,38,0,0,0,0,50,20,10,19,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P,,Charge,819
Babau,fiend,2,16,82,0,0,0,0,40,19,16,16,11,12,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"P,S",I,,1603
Banderhobb,monstrosity,3,15,84,0,0,0,0,30,20,12,20,11,14,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"N,P",,,1947
Bard,humanoid,2,15,44,0,0,0,0,30,11,14,12,10,13,14,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,CB,,31
Barghest,fiend,3,17,90,0,0,0,0,60,19,15,14,13,12,14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"P,S",I,"Keen Senses,Shapechanger",2069
Bheur Hag,fey,2,17,91,0,0,0,0,30,13,16,14,12,13,16,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,"B,C","CW,I,S",,1545
Black Guard Drake,dragon,2,14,52,0,0,0,30,30,16,11,16,4,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,Amphibious,1064
Blackguard,humanoid,2,18,153,0,0,0,0,30,18,11,18,11,14,15,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,"P,S",CP,,2552
Blue Guard Drake,dragon,2,14,52,20,0,0,0,30,16,11,16,4,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,,1006
Bodak,undead,2,15,58,0,0,0,0,30,15,16,15,7,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"B,N,R,Y",,Sunlight Sensitivity,2111
